8000
3.997534667968750000e+03 0.000000000000000000e+00
-1.340032196044921875e+01 2.536201477050781250e-02
-1.202194976806640625e+01 3.594143676757812500e+01
-1.864144706726074219e+01 3.217756652832031250e+01
-4.377054691314697266e+00 5.091124534606933594e+00
-2.961614799499511719e+01 1.445211791992187500e+01
2.332538032531738281e+01 2.026290512084960938e+01
6.985124588012695312e+00 -1.044979095458984375e-01
2.043678283691406250e+01 1.754647064208984375e+01
3.306649780273437500e+01 2.326340484619140625e+01
-5.769662857055664062e+00 1.031656265258789062e+01
-7.187910079956054688e+00 -2.517395019531250000e+00
2.627827453613281250e+01 -1.664788436889648438e+01
-1.951283645629882812e+01 -4.629358768463134766e+00
4.011222457885742188e+01 1.675093173980712891e+00
9.337090492248535156e+00 2.005348968505859375e+01
-2.246776962280273438e+01 -1.082394695281982422e+01
2.213039970397949219e+01 2.425946044921875000e+01
-1.785509109497070312e+00 5.173384666442871094e+00
-1.069876575469970703e+01 -2.661006927490234375e+01
5.339982032775878906e+00 -6.591249465942382812e+00
-6.109645843505859375e+00 1.164589309692382812e+01
2.473677635192871094e+01 -2.134031295776367188e+00
2.016613006591796875e+01 1.212086677551269531e+00
-3.725276947021484375e+01 1.294677162170410156e+01
3.954168319702148438e+01 -1.010307598114013672e+01
-1.620714187622070312e+01 -1.323073959350585938e+01
7.514935493469238281e+00 -3.590637969970703125e+01
3.414826393127441406e-01 -1.078482437133789062e+01
-9.229488372802734375e+00 1.892300605773925781e+00
8.392686843872070312e+00 1.578562545776367188e+01
-8.576272964477539062e+00 -4.488833427429199219e+00
9.684025764465332031e+00 -1.996395301818847656e+01
3.310757637023925781e+00 1.559402656555175781e+01
-2.207899665832519531e+01 1.050972080230712891e+01
-2.400838851928710938e+01 2.000232887268066406e+01
-1.252227020263671875e+01 1.202405166625976562e+01
-1.891117095947265625e+01 -1.337543010711669922e+01
3.596065759658813477e+00 1.397918319702148438e+01
-3.012619018554687500e-01 -8.134216308593750000e+00
-2.361193084716796875e+01 -1.257955932617187500e+01
-1.796035003662109375e+01 -2.256481170654296875e+00
1.515142726898193359e+01 1.352987766265869141e+01
-4.619291305541992188e+00 2.075216102600097656e+01
2.047881364822387695e+00 -2.217733192443847656e+01
-1.013716888427734375e+01 3.367269897460937500e+01
9.909964561462402344e+00 3.391535043716430664e+00
3.987578392028808594e+00 1.823011016845703125e+01
1.054287528991699219e+01 1.507666397094726562e+01
1.229788589477539062e+01 1.400541305541992188e+01
1.382877731323242188e+01 -1.206209659576416016e+00
9.004529953002929688e+00 -5.150091171264648438e+00
1.635835838317871094e+01 -2.190816879272460938e+01
-2.290011215209960938e+01 -4.097494125366210938e+00
4.482402324676513672e+00 4.136275291442871094e+00
-3.838438987731933594e-01 -3.032196235656738281e+01
-3.299981117248535156e+00 -5.635212421417236328e+00
-6.356716156005859375e+00 -1.596422195434570312e+01
-2.746078681945800781e+01 1.935075187683105469e+01
-6.701446533203125000e+00 -7.028664588928222656e+00
1.730341911315917969e+00 -3.788978576660156250e+01
8.027704238891601562e+00 1.115337657928466797e+01
-1.227515602111816406e+01 2.841061401367187500e+01
-1.625226020812988281e+01 9.280330657958984375e+00
-5.666553497314453125e+00 -1.275926971435546875e+01
6.708234786987304688e+00 -2.645845985412597656e+01
1.035925292968750000e+01 1.434700012207031250e+00
-7.242753505706787109e+00 -8.157515525817871094e+00
-1.176887512207031250e+01 1.423502254486083984e+01
2.007530784606933594e+01 8.720853805541992188e+00
-7.312694549560546875e+00 -4.665369415283203125e+01
